Order_ID,Date,Product,Category,Quantity,Unit_Price,Customer_ID,Region,Sales_Channel,Payment_Method,Discount,Cost,Revenue,Profit
ORD-11007,2025-06-25,Laptop,Electronics,2,900,CUST-1712,South America,Store,Credit Card,0.03,1300,1746.0,446.0
ORD-11008,2025-08-24,Smartwatch,Wearables,1,250,CUST-1770,South America,Store,Credit Card,0.03,140,242.5,102.5
ORD-11009,2026-02-23,Smartwatch,Wearables,4,250,CUST-1628,North America,Store,Bank Transfer,0.13,560,870.0,310.0
ORD-11010,2026-04-30,Smartwatch,Wearables,2,250,CUST-1386,North America,Online,Bank Transfer,0.11,280,445.0,165.0
ORD-11011,2025-06-19,Mouse,Accessories,2,50,CUST-1267,South America,Online,Cash,0.0,40,100.0,60.0
ORD-11012,2025-07-31,Laptop,Electronics,3,900,CUST-1310,Asia,Online,Cash,0.09,1950,2457.0,507.0
ORD-11013,2025-10-28,Laptop,Electronics,5,900,CUST-1356,Asia,Store,Bank Transfer,0.08,3250,4140.0,890.0
ORD-11014,2026-05-14,Keyboard,Accessories,5,80,CUST-1126,Asia,Store,Credit Card,0.16,175,336.0,161.0
ORD-11015,2025-12-21,Laptop,Electronics,1,900,CUST-1504,North America,Online,Bank Transfer,0.15,650,765.0,115.0
ORD-11016,2025-12-25,Mouse,Accessories,4,50,CUST-1106,North America,Online,Cash,0.08,80,184.0,104.0
ORD-11017,2025-08-14,Monitor,Electronics,2,300,CUST-1428,Europe,Store,Cash,0.08,360,552.0,192.0
ORD-11018,2025-07-29,Smartwatch,Wearables,1,250,CUST-1633,North America,Online,Bank Transfer,0.06,140,235.0,95.0
ORD-11019,2026-04-19,Headphones,Accessories,4,120,CUST-1799,South America,Store,Bank Transfer,0.05,240,456.0,216.0
ORD-11020,2025-11-09,Laptop,Electronics,3,900,CUST-1171,South America,Store,Credit Card,0.09,1950,2457.0,507.0
ORD-11021,2025-12-24,Phone,Electronics,1,700,CUST-1359,Europe,Store,Cash,0.09,500,637.0,137.0
ORD-11022,2025-12-14,Smartwatch,Wearables,3,250,CUST-1824,Asia,Online,Cash,0.12,420,660.0,240.0
ORD-11023,2025-12-24,Monitor,Electronics,4,300,CUST-1919,South America,Online,Cash,0.08,720,1104.0,384.0
ORD-11024,2025-12-16,Smartwatch,Wearables,2,250,CUST-1932,Europe,Store,Cash,0.03,280,485.0,205.0
ORD-11025,2026-06-04,Smartwatch,Wearables,4,250,CUST-1832,Europe,Online,Credit Card,0.01,560,990.0,430.0
ORD-11026,2025-08-23,Headphones,Accessories,1,120,CUST-1786,Asia,Online,Credit Card,0.19,60,97.2,37.2
ORD-11027,2025-11-19,Phone,Electronics,5,700,CUST-1913,Asia,Online,Credit Card,0.1,2500,3150.0,650.0
ORD-11028,2026-06-02,Tablet,Electronics,4,450,CUST-1478,South America,Store,Credit Card,0.0,1200,1800.0,600.0
ORD-11029,2026-04-27,Mouse,Accessories,3,50,CUST-1816,Europe,Online,Bank Transfer,0.08,60,138.0,78.0
ORD-11030,2025-12-06,Phone,Electronics,1,700,CUST-1324,Asia,Online,Bank Transfer,0.14,500,602.0,102.0
ORD-11031,2026-02-28,Keyboard,Accessories,2,80,CUST-1439,North America,Store,Bank Transfer,0.17,70,132.79999999999998,62.79999999999998
ORD-11032,2025-06-12,Keyboard,Accessories,4,80,CUST-1030,North America,Online,Credit Card,0.11,140,284.8,144.8
ORD-11033,2025-07-12,Headphones,Accessories,4,120,CUST-1433,North America,Online,Bank Transfer,0.03,240,465.59999999999997,225.59999999999997
ORD-11034,2026-04-03,Monitor,Electronics,5,300,CUST-1343,North America,Store,Bank Transfer,0.05,900,1425.0,525.0
ORD-11035,2025-10-17,Smartwatch,Wearables,3,250,CUST-1556,Asia,Store,Cash,0.11,420,667.5,247.5
ORD-11036,2025-12-05,Phone,Electronics,4,700,CUST-1429,South America,Online,Credit Card,0.02,2000,2744.0,744.0
ORD-11037,2026-05-02,Tablet,Electronics,3,450,CUST-1233,Europe,Store,Credit Card,0.08,900,1242.0,342.0
ORD-11038,2025-07-27,Phone,Electronics,3,700,CUST-1826,North America,Online,Bank Transfer,0.0,1500,2100.0,600.0
ORD-11039,2025-11-15,Smartwatch,Wearables,5,250,CUST-1541,South America,Store,Cash,0.09,700,1137.5,437.5
ORD-11040,2025-07-01,Phone,Electronics,2,700,CUST-1124,Europe,Store,Cash,0.18,1000,1148.0,148.0
ORD-11041,2025-11-17,Tablet,Electronics,5,450,CUST-1868,North America,Online,Credit Card,0.19,1500,1822.5000000000002,322.5000000000002
ORD-11042,2025-07-25,Mouse,Accessories,3,50,CUST-1707,Asia,Online,Cash,0.18,60,123.00000000000001,63.000000000000014
ORD-11043,2025-09-14,Smartwatch,Wearables,2,250,CUST-1368,Europe,Online,Cash,0.17,280,415.0,135.0
ORD-11044,2026-01-03,Tablet,Electronics,5,450,CUST-1430,North America,Store,Bank Transfer,0.06,1500,2115.0,615.0
ORD-11045,2025-12-18,Smartwatch,Wearables,4,250,CUST-1735,Asia,Store,Credit Card,0.01,560,990.0,430.0
ORD-11046,2025-11-22,Monitor,Electronics,4,300,CUST-1488,North America,Online,Credit Card,0.2,720,960.0,240.0
ORD-11047,2025-12-18,Headphones,Accessories,1,120,CUST-1364,North America,Online,Bank Transfer,0.11,60,106.8,46.8
ORD-11048,2026-01-29,Headphones,Accessories,5,120,CUST-1946,Asia,Online,Cash,0.17,300,498.0,198.0
ORD-11049,2026-05-17,Headphones,Accessories,3,120,CUST-1415,Asia,Online,Bank Transfer,0.06,180,338.4,158.39999999999998
ORD-11050,2025-07-02,Keyboard,Accessories,5,80,CUST-1496,Europe,Store,Credit Card,0.04,175,384.0,209.0
ORD-11051,2025-07-08,Tablet,Electronics,5,450,CUST-1532,Europe,Online,Credit Card,0.07,1500,2092.5,592.5
ORD-11052,2026-05-23,Smartwatch,Wearables,4,250,CUST-1835,North America,Store,Cash,0.17,560,830.0,270.0
ORD-11053,2026-05-14,Tablet,Electronics,3,450,CUST-1958,Asia,Online,Bank Transfer,0.03,900,1309.5,409.5
ORD-11054,2025-10-11,Tablet,Electronics,5,450,CUST-1110,Europe,Online,Cash,0.09,1500,2047.5,547.5
ORD-11055,2025-08-12,Smartwatch,Wearables,2,250,CUST-1434,Asia,Store,Credit Card,0.1,280,450.0,170.0
ORD-11056,2025-10-13,Mouse,Accessories,5,50,CUST-1763,Europe,Online,Credit Card,0.2,100,200.0,100.0
ORD-11057,2026-03-01,Monitor,Electronics,2,300,CUST-1760,South America,Online,Bank Transfer,0.12,360,528.0,168.0
ORD-11058,2025-06-14,Phone,Electronics,2,700,CUST-1998,Asia,Store,Cash,0.09,1000,1274.0,274.0
ORD-11059,2026-05-26,Keyboard,Accessories,5,80,CUST-1516,Europe,Store,Bank Transfer,0.03,175,388.0,213.0
ORD-11060,2026-03-12,Keyboard,Accessories,1,80,CUST-1885,Asia,Store,Bank Transfer,0.14,35,68.8,33.8
ORD-11061,2025-11-05,Tablet,Electronics,3,450,CUST-1090,South America,Store,Credit Card,0.03,900,1309.5,409.5
ORD-11062,2025-06-21,Tablet,Electronics,5,450,CUST-1821,Asia,Store,Credit Card,0.12,1500,1980.0,480.0
ORD-11063,2026-05-22,Keyboard,Accessories,5,80,CUST-1245,South America,Online,Bank Transfer,0.09,175,364.0,189.0
ORD-11064,2025-10-04,Tablet,Electronics,5,450,CUST-1486,Asia,Store,Credit Card,0.15,1500,1912.5,412.5
ORD-11065,2026-06-01,Headphones,Accessories,4,120,CUST-1183,South America,Store,Bank Transfer,0.01,240,475.2,235.2
ORD-11066,2025-12-12,Tablet,Electronics,4,450,CUST-1523,South America,Store,Bank Transfer,0.09,1200,1638.0,438.0
ORD-11067,2026-01-27,Phone,Electronics,1,700,CUST-1665,Asia,Store,Bank Transfer,0.19,500,567.0,67.0
ORD-11068,2026-05-22,Laptop,Electronics,4,900,CUST-1863,Asia,Store,Cash,0.1,2600,3240.0,640.0
ORD-11069,2025-08-19,Phone,Electronics,2,700,CUST-1586,Europe,Online,Cash,0.1,1000,1260.0,260.0
ORD-11070,2026-04-01,Laptop,Electronics,1,900,CUST-1406,Europe,Store,Credit Card,0.11,650,801.0,151.0
ORD-11071,2025-10-25,Tablet,Electronics,3,450,CUST-1760,North America,Store,Credit Card,0.1,900,1215.0,315.0
ORD-11072,2025-07-17,Phone,Electronics,3,700,CUST-1690,South America,Store,Cash,0.12,1500,1848.0,348.0
ORD-11073,2026-01-29,Smartwatch,Wearables,5,250,CUST-1081,North America,Store,Cash,0.2,700,1000.0,300.0
ORD-11074,2026-05-30,Mouse,Accessories,4,50,CUST-1750,North America,Online,Bank Transfer,0.17,80,166.0,86.0
ORD-11075,2025-10-21,Smartwatch,Wearables,4,250,CUST-1162,Asia,Online,Credit Card,0.16,560,840.0,280.0
ORD-11076,2025-11-14,Tablet,Electronics,1,450,CUST-1940,South America,Store,Credit Card,0.01,300,445.5,145.5
ORD-11077,2026-03-11,Tablet,Electronics,1,450,CUST-1736,North America,Online,Bank Transfer,0.13,300,391.5,91.5
ORD-11078,2026-04-26,Keyboard,Accessories,3,80,CUST-1322,South America,Online,Credit Card,0.06,105,225.6,120.6
ORD-11079,2026-02-17,Phone,Electronics,3,700,CUST-1942,Europe,Online,Cash,0.01,1500,2079.0,579.0
ORD-11080,2025-09-22,Mouse,Accessories,5,50,CUST-1719,North America,Online,Credit Card,0.19,100,202.5,102.5
ORD-11081,2025-12-17,Smartwatch,Wearables,2,250,CUST-1348,South America,Store,Credit Card,0.1,280,450.0,170.0
ORD-11082,2026-05-15,Monitor,Electronics,3,300,CUST-1905,Europe,Online,Cash,0.17,540,747.0,207.0
ORD-11083,2025-06-11,Headphones,Accessories,2,120,CUST-1276,Asia,Store,Credit Card,0.13,120,208.8,88.80000000000001
ORD-11084,2025-10-01,Monitor,Electronics,4,300,CUST-1663,Asia,Online,Cash,0.16,720,1008.0,288.0
ORD-11085,2026-01-08,Monitor,Electronics,3,300,CUST-1056,North America,Online,Cash,0.04,540,864.0,324.0
ORD-11086,2026-05-04,Headphones,Accessories,3,120,CUST-1263,Asia,Store,Credit Card,0.2,180,288.0,108.0
ORD-11087,2025-10-12,Tablet,Electronics,2,450,CUST-1326,Europe,Store,Cash,0.17,600,747.0,147.0
ORD-11088,2025-07-05,Tablet,Electronics,3,450,CUST-1024,North America,Online,Bank Transfer,0.15,900,1147.5,247.5
ORD-11089,2026-04-03,Laptop,Electronics,5,900,CUST-1548,North America,Store,Cash,0.15,3250,3825.0,575.0
ORD-11090,2026-03-05,Headphones,Accessories,5,120,CUST-1900,Asia,Online,Credit Card,0.15,300,510.0,210.0
ORD-11091,2026-01-08,Phone,Electronics,4,700,CUST-1126,North America,Store,Cash,0.13,2000,2436.0,436.0
ORD-11092,2026-03-07,Monitor,Electronics,1,300,CUST-1193,South America,Store,Bank Transfer,0.17,180,249.0,69.0
ORD-11093,2025-11-27,Laptop,Electronics,1,900,CUST-1973,South America,Online,Bank Transfer,0.14,650,774.0,124.0
ORD-11094,2026-03-02,Headphones,Accessories,4,120,CUST-1357,North America,Online,Credit Card,0.08,240,441.6,201.60000000000002
ORD-11095,2026-05-09,Laptop,Electronics,3,900,CUST-1770,Asia,Online,Cash,0.07,1950,2511.0,561.0
ORD-11096,2025-12-25,Keyboard,Accessories,4,80,CUST-1991,North America,Online,Bank Transfer,0.12,140,281.6,141.60000000000002
ORD-11097,2025-09-15,Monitor,Electronics,2,300,CUST-1082,South America,Online,Credit Card,0.0,360,600.0,240.0
ORD-11098,2026-04-15,Tablet,Electronics,3,450,CUST-1065,Europe,Online,Bank Transfer,0.17,900,1120.5,220.5
ORD-11099,2025-06-15,Monitor,Electronics,1,300,CUST-1745,Asia,Store,Credit Card,0.1,180,270.0,90.0
ORD-11100,2026-03-21,Smartwatch,Wearables,4,250,CUST-1187,South America,Store,Cash,0.14,560,860.0,300.0
ORD-11101,2026-06-04,Tablet,Electronics,2,450,CUST-1012,Europe,Online,Credit Card,0.01,600,891.0,291.0
ORD-11102,2026-05-10,Keyboard,Accessories,4,80,CUST-1450,Asia,Online,Bank Transfer,0.17,140,265.59999999999997,125.59999999999997
ORD-11103,2025-06-25,Headphones,Accessories,3,120,CUST-1230,South America,Online,Cash,0.0,180,360.0,180.0
ORD-11104,2025-11-23,Monitor,Electronics,5,300,CUST-1912,Asia,Online,Credit Card,0.17,900,1245.0,345.0
ORD-11105,2025-07-21,Laptop,Electronics,1,900,CUST-1780,South America,Store,Credit Card,0.04,650,864.0,214.0
ORD-11106,2026-02-12,Tablet,Electronics,5,450,CUST-1786,Europe,Online,Credit Card,0.04,1500,2160.0,660.0
ORD-11107,2026-05-15,Headphones,Accessories,1,120,CUST-1030,North America,Online,Cash,0.15,60,102.0,42.0
ORD-11108,2025-10-03,Tablet,Electronics,1,450,CUST-1543,North America,Store,Cash,0.14,300,387.0,87.0
ORD-11109,2025-08-18,Laptop,Electronics,2,900,CUST-1455,South America,Online,Credit Card,0.12,1300,1584.0,284.0
ORD-11110,2025-12-02,Keyboard,Accessories,4,80,CUST-1881,Asia,Online,Cash,0.13,140,278.4,138.39999999999998
ORD-11111,2025-12-02,Monitor,Electronics,2,300,CUST-1052,North America,Store,Bank Transfer,0.14,360,516.0,156.0
ORD-11112,2025-09-03,Keyboard,Accessories,4,80,CUST-1470,North America,Store,Credit Card,0.03,140,310.4,170.39999999999998
ORD-11113,2026-01-23,Keyboard,Accessories,2,80,CUST-1926,Europe,Store,Credit Card,0.08,70,147.20000000000002,77.20000000000002
ORD-11114,2026-03-31,Mouse,Accessories,2,50,CUST-1353,Asia,Store,Cash,0.03,40,97.0,57.0
ORD-11115,2025-11-17,Laptop,Electronics,3,900,CUST-1560,Asia,Online,Credit Card,0.05,1950,2565.0,615.0
ORD-11116,2025-10-01,Keyboard,Accessories,1,80,CUST-1860,Asia,Store,Bank Transfer,0.0,35,80.0,45.0
ORD-11117,2026-02-07,Monitor,Electronics,2,300,CUST-1725,North America,Store,Bank Transfer,0.14,360,516.0,156.0
ORD-11118,2025-08-20,Mouse,Accessories,1,50,CUST-1817,South America,Store,Credit Card,0.01,20,49.5,29.5
ORD-11119,2026-04-11,Phone,Electronics,1,700,CUST-1939,North America,Online,Credit Card,0.07,500,651.0,151.0
ORD-11120,2026-04-24,Tablet,Electronics,1,450,CUST-1667,Asia,Online,Cash,0.02,300,441.0,141.0
ORD-11121,2026-03-01,Headphones,Accessories,3,120,CUST-1618,North America,Online,Credit Card,0.17,180,298.8,118.80000000000001
ORD-11122,2025-07-05,Tablet,Electronics,3,450,CUST-1673,Asia,Online,Bank Transfer,0.11,900,1201.5,301.5
ORD-11123,2025-09-30,Headphones,Accessories,4,120,CUST-1849,North America,Store,Cash,0.11,240,427.2,187.2
ORD-11124,2026-02-21,Phone,Electronics,3,700,CUST-1176,South America,Store,Bank Transfer,0.09,1500,1911.0,411.0
ORD-11125,2025-10-16,Tablet,Electronics,4,450,CUST-1400,Europe,Online,Bank Transfer,0.14,1200,1548.0,348.0
ORD-11126,2025-06-19,Tablet,Electronics,2,450,CUST-1924,South America,Store,Cash,0.01,600,891.0,291.0
ORD-11127,2026-03-06,Mouse,Accessories,1,50,CUST-1728,Europe,Store,Credit Card,0.19,20,40.5,20.5
ORD-11128,2026-05-23,Monitor,Electronics,2,300,CUST-1724,Europe,Store,Credit Card,0.03,360,582.0,222.0
ORD-11129,2025-12-26,Mouse,Accessories,5,50,CUST-1100,North America,Online,Cash,0.18,100,205.00000000000003,105.00000000000003
ORD-11130,2025-09-29,Smartwatch,Wearables,1,250,CUST-1522,North America,Store,Bank Transfer,0.06,140,235.0,95.0
ORD-11131,2026-01-24,Monitor,Electronics,1,300,CUST-1792,Europe,Online,Bank Transfer,0.14,180,258.0,78.0
ORD-11132,2025-08-20,Tablet,Electronics,1,450,CUST-1978,Asia,Online,Bank Transfer,0.02,300,441.0,141.0
ORD-11133,2025-08-31,Monitor,Electronics,3,300,CUST-1809,South America,Online,Bank Transfer,0.13,540,783.0,243.0
ORD-11134,2025-11-05,Smartwatch,Wearables,1,250,CUST-1303,South America,Store,Credit Card,0.07,140,232.49999999999997,92.49999999999997
ORD-11135,2025-09-30,Phone,Electronics,4,700,CUST-1354,South America,Online,Bank Transfer,0.17,2000,2324.0,324.0
ORD-11136,2025-07-22,Headphones,Accessories,2,120,CUST-1226,North America,Store,Cash,0.13,120,208.8,88.80000000000001
ORD-11137,2026-05-18,Phone,Electronics,4,700,CUST-1454,Asia,Store,Credit Card,0.0,2000,2800.0,800.0
ORD-11138,2025-10-17,Tablet,Electronics,1,450,CUST-1740,Europe,Online,Bank Transfer,0.04,300,432.0,132.0
ORD-11139,2026-04-08,Phone,Electronics,5,700,CUST-1897,North America,Store,Cash,0.08,2500,3220.0,720.0
ORD-11140,2026-01-07,Tablet,Electronics,1,450,CUST-1458,Asia,Online,Cash,0.13,300,391.5,91.5
ORD-11141,2026-05-26,Phone,Electronics,1,700,CUST-1854,Europe,Online,Cash,0.16,500,588.0,88.0
ORD-11142,2025-12-29,Laptop,Electronics,5,900,CUST-1904,Europe,Online,Bank Transfer,0.01,3250,4455.0,1205.0
ORD-11143,2025-09-10,Monitor,Electronics,4,300,CUST-1027,Europe,Online,Bank Transfer,0.15,720,1020.0,300.0
ORD-11144,2025-12-16,Headphones,Accessories,4,120,CUST-1539,Asia,Online,Bank Transfer,0.01,240,475.2,235.2
ORD-11145,2025-07-10,Laptop,Electronics,1,900,CUST-1251,Asia,Store,Cash,0.18,650,738.0,88.0
ORD-11146,2025-06-18,Phone,Electronics,3,700,CUST-1312,South America,Store,Credit Card,0.07,1500,1952.9999999999998,452.9999999999998
ORD-11147,2026-01-21,Monitor,Electronics,1,300,CUST-1649,Asia,Store,Cash,0.02,180,294.0,114.0
ORD-11148,2026-04-28,Smartwatch,Wearables,5,250,CUST-1052,South America,Store,Bank Transfer,0.05,700,1187.5,487.5
ORD-11149,2026-04-18,Keyboard,Accessories,2,80,CUST-1676,South America,Store,Credit Card,0.0,70,160.0,90.0
ORD-11150,2025-12-25,Phone,Electronics,2,700,CUST-1867,South America,Store,Credit Card,0.0,1000,1400.0,400.0
ORD-11151,2025-06-26,Monitor,Electronics,2,300,CUST-1386,Europe,Online,Bank Transfer,0.01,360,594.0,234.0
ORD-11152,2025-07-09,Tablet,Electronics,1,450,CUST-1883,Asia,Store,Credit Card,0.18,300,369.0,69.0
ORD-11153,2026-01-10,Mouse,Accessories,5,50,CUST-1739,Asia,Online,Bank Transfer,0.09,100,227.5,127.5
ORD-11154,2025-09-17,Headphones,Accessories,2,120,CUST-1229,South America,Online,Credit Card,0.1,120,216.0,96.0
ORD-11155,2025-09-26,Headphones,Accessories,1,120,CUST-1155,Europe,Online,Credit Card,0.06,60,112.8,52.8
ORD-11156,2026-05-16,Headphones,Accessories,1,120,CUST-1697,Asia,Store,Cash,0.1,60,108.0,48.0
ORD-11157,2025-09-19,Keyboard,Accessories,4,80,CUST-1692,South America,Store,Bank Transfer,0.03,140,310.4,170.39999999999998
ORD-11158,2025-07-24,Headphones,Accessories,2,120,CUST-1733,South America,Store,Credit Card,0.15,120,204.0,84.0
ORD-11159,2026-03-10,Laptop,Electronics,1,900,CUST-1133,South America,Store,Credit Card,0.02,650,882.0,232.0
ORD-11160,2026-06-08,Mouse,Accessories,5,50,CUST-1054,Asia,Store,Credit Card,0.07,100,232.49999999999997,132.49999999999997
ORD-11161,2026-01-21,Keyboard,Accessories,2,80,CUST-1824,South America,Store,Credit Card,0.04,70,153.6,83.6
ORD-11162,2025-11-29,Mouse,Accessories,4,50,CUST-1554,Europe,Store,Cash,0.0,80,200.0,120.0
ORD-11163,2025-10-02,Phone,Electronics,5,700,CUST-1646,Europe,Online,Cash,0.13,2500,3045.0,545.0
ORD-11164,2025-07-22,Mouse,Accessories,4,50,CUST-1456,South America,Store,Credit Card,0.17,80,166.0,86.0
ORD-11165,2025-09-30,Laptop,Electronics,3,900,CUST-1982,North America,Store,Bank Transfer,0.17,1950,2241.0,291.0
ORD-11166,2026-04-06,Mouse,Accessories,1,50,CUST-1044,South America,Store,Cash,0.06,20,47.0,27.0
ORD-11167,2026-04-13,Headphones,Accessories,3,120,CUST-1194,Asia,Online,Credit Card,0.06,180,338.4,158.39999999999998
ORD-11168,2025-07-05,Laptop,Electronics,5,900,CUST-1609,South America,Store,Credit Card,0.05,3250,4275.0,1025.0
ORD-11169,2025-08-21,Smartwatch,Wearables,2,250,CUST-1078,Europe,Store,Bank Transfer,0.1,280,450.0,170.0
ORD-11170,2026-01-04,Headphones,Accessories,4,120,CUST-1217,North America,Store,Bank Transfer,0.09,240,436.8,196.8
ORD-11171,2025-08-02,Smartwatch,Wearables,4,250,CUST-1392,South America,Online,Cash,0.19,560,810.0,250.0
ORD-11172,2026-01-06,Monitor,Electronics,5,300,CUST-1979,South America,Online,Cash,0.11,900,1335.0,435.0
ORD-11173,2025-09-20,Keyboard,Accessories,2,80,CUST-1799,Europe,Store,Cash,0.13,70,139.2,69.19999999999999
ORD-11174,2026-01-16,Phone,Electronics,4,700,CUST-1528,Asia,Store,Bank Transfer,0.16,2000,2352.0,352.0
ORD-11175,2026-01-07,Smartwatch,Wearables,3,250,CUST-1198,South America,Online,Bank Transfer,0.15,420,637.5,217.5
ORD-11176,2025-06-23,Phone,Electronics,2,700,CUST-1024,Asia,Store,Cash,0.18,1000,1148.0,148.0
ORD-11177,2025-10-09,Monitor,Electronics,2,300,CUST-1338,Asia,Online,Credit Card,0.06,360,564.0,204.0
ORD-11178,2025-08-19,Smartwatch,Wearables,3,250,CUST-1455,Asia,Store,Credit Card,0.2,420,600.0,180.0
ORD-11179,2026-02-22,Monitor,Electronics,4,300,CUST-1411,Asia,Online,Credit Card,0.08,720,1104.0,384.0
ORD-11180,2026-05-05,Headphones,Accessories,3,120,CUST-1048,North America,Online,Credit Card,0.05,180,342.0,162.0
ORD-11181,2025-08-07,Mouse,Accessories,4,50,CUST-1437,Asia,Online,Cash,0.07,80,186.0,106.0
ORD-11182,2025-12-09,Monitor,Electronics,4,300,CUST-1158,South America,Store,Bank Transfer,0.11,720,1068.0,348.0
ORD-11183,2025-11-13,Phone,Electronics,1,700,CUST-1793,South America,Store,Bank Transfer,0.14,500,602.0,102.0
ORD-11184,2025-12-06,Tablet,Electronics,1,450,CUST-1595,Asia,Online,Cash,0.19,300,364.5,64.5
ORD-11185,2026-02-04,Monitor,Electronics,4,300,CUST-1247,Europe,Online,Credit Card,0.05,720,1140.0,420.0
ORD-11186,2025-11-26,Headphones,Accessories,1,120,CUST-1922,North America,Online,Credit Card,0.19,60,97.2,37.2
ORD-11187,2025-06-26,Smartwatch,Wearables,2,250,CUST-1572,Europe,Online,Bank Transfer,0.05,280,475.0,195.0
ORD-11188,2026-04-30,Phone,Electronics,2,700,CUST-1452,Europe,Online,Credit Card,0.14,1000,1204.0,204.0
ORD-11189,2026-06-09,Headphones,Accessories,2,120,CUST-1301,South America,Online,Credit Card,0.11,120,213.6,93.6
ORD-11190,2025-07-13,Keyboard,Accessories,5,80,CUST-1002,North America,Online,Cash,0.09,175,364.0,189.0
ORD-11191,2025-11-01,Monitor,Electronics,5,300,CUST-1492,Europe,Online,Bank Transfer,0.1,900,1350.0,450.0
ORD-11192,2025-12-25,Keyboard,Accessories,3,80,CUST-1720,Europe,Store,Bank Transfer,0.13,105,208.8,103.80000000000001
ORD-11193,2025-11-30,Keyboard,Accessories,3,80,CUST-1522,North America,Store,Bank Transfer,0.16,105,201.6,96.6
ORD-11194,2025-06-12,Phone,Electronics,4,700,CUST-1680,Asia,Online,Bank Transfer,0.13,2000,2436.0,436.0
ORD-11195,2025-09-12,Laptop,Electronics,4,900,CUST-1559,Asia,Online,Bank Transfer,0.19,2600,2916.0,316.0
ORD-11196,2026-04-03,Keyboard,Accessories,3,80,CUST-1331,South America,Online,Bank Transfer,0.2,105,192.0,87.0
ORD-11197,2026-04-08,Tablet,Electronics,3,450,CUST-1273,Asia,Online,Cash,0.09,900,1228.5,328.5
ORD-11198,2025-09-01,Headphones,Accessories,3,120,CUST-1869,North America,Store,Bank Transfer,0.04,180,345.59999999999997,165.59999999999997
ORD-11199,2026-05-10,Headphones,Accessories,2,120,CUST-1259,North America,Store,Credit Card,0.2,120,192.0,72.0
ORD-11200,2025-08-03,Tablet,Electronics,4,450,CUST-1570,North America,Store,Cash,0.16,1200,1512.0,312.0
ORD-11201,2025-06-17,Monitor,Electronics,5,300,CUST-1618,Europe,Store,Credit Card,0.19,900,1215.0,315.0
ORD-11202,2026-05-15,Phone,Electronics,3,700,CUST-1449,Europe,Store,Cash,0.1,1500,1890.0,390.0
ORD-11203,2026-05-19,Mouse,Accessories,2,50,CUST-1140,Europe,Store,Bank Transfer,0.15,40,85.0,45.0
ORD-11204,2026-06-09,Keyboard,Accessories,2,80,CUST-1351,South America,Online,Cash,0.1,70,144.0,74.0
ORD-11205,2025-08-12,Phone,Electronics,4,700,CUST-1832,Asia,Store,Credit Card,0.05,2000,2660.0,660.0
ORD-11206,2025-10-08,Tablet,Electronics,3,450,CUST-1186,Asia,Online,Bank Transfer,0.13,900,1174.5,274.5
ORD-11207,2025-08-17,Mouse,Accessories,4,50,CUST-1853,South America,Online,Cash,0.11,80,178.0,98.0
